      No     Day     Mon    Year  Qobs_0009304070  Qsim_0009304070
   12067      14       1    1988        5.3800000        5.5340925
   12068      15       1    1988        5.1600000        5.2622687
   12069      16       1    1988        5.1600000        5.0694251
   12070      17       1    1988        5.3800000        5.2653441
   12071      18       1    1988        5.6000000        5.5078244
   12072      19       1    1988        5.3800000        5.3259719
   12073      20       1    1988        5.3800000        5.0892120
   12074      21       1    1988        5.3800000        4.8758201
   12075      22       1    1988        5.8200000        4.7264162
   12076      23       1    1988        5.3800000        5.0920031
   12077      24       1    1988        5.8200000        5.7989123
   12078      25       1    1988        9.5800000        6.2169368
   12079      26       1    1988       10.3000000        6.7780467
   12080      27       1    1988        8.0800000        8.2120954
   12081      28       1    1988        7.3800000        8.1473832
   12082      29       1    1988        8.5600000        7.7015896
   12083      30       1    1988        7.5400000        7.4210560
   12084      31       1    1988        7.1500000        7.3104201
   12085       1       2    1988        8.0800000        6.5153080
   12086       2       2    1988       10.9000000        6.8706798
   12087       3       2    1988        9.8500000        7.9116778
   12088       4       2    1988        8.5600000        9.5765565
   12089       5       2    1988        7.1500000        8.9282121
   12090       6       2    1988        6.9200000        7.1343471
   12091       7       2    1988        6.7000000        6.6162065
   12092       8       2    1988        6.9200000        6.4087349
   12093       9       2    1988        6.7000000        6.2776957
   12094      10       2    1988        7.1500000        6.6170707
   12095      11       2    1988        6.9200000        6.9187614
   12096      12       2    1988        7.3800000        7.0710292
   12097      13       2    1988        7.3800000        7.9625933
   12098      14       2    1988        7.3800000        8.9688081
   12099      15       2    1988        6.9200000        8.7662325
   12100      16       2    1988        6.7000000        7.3782035
   12101      17       2    1988        6.7000000        6.8464444
   12102      18       2    1988        7.1500000        6.8640519
   12103      19       2    1988        8.8100000        7.6064856
   12104      20       2    1988       10.3000000        8.5683163
   12105      21       2    1988        9.3500000        9.5421725
   12106      22       2    1988        8.5600000        9.1140807
   12107      23       2    1988        8.8100000        7.5242782
   12108      24       2    1988        8.8100000        7.2770027
   12109      25       2    1988        8.3200000        7.9009654
   12110      26       2    1988        7.6100000        8.5163456
   12111      27       2    1988        6.4800000        7.5571875
   12112      28       2    1988        6.7000000        7.0189972
   12113      29       2    1988        6.4800000        7.3385585
   12114       1       3    1988        7.1500000        7.9860787
   12115       2       3    1988        6.4800000        8.0130051
   12116       3       3    1988        7.1500000        7.0871648
   12117       4       3    1988        7.8400000        6.9821924
   12118       5       3    1988        8.0800000        7.3605689
   12119       6       3    1988        7.6100000        7.8006946
   12120       7       3    1988        9.5800000        8.1331650
   12121       8       3    1988       10.3000000        9.4774227
   12122       9       3    1988        8.5600000       10.3072816
   12123      10       3    1988        7.6100000        9.3739361
   12124      11       3    1988        7.8400000        7.8898685
   12125      12       3    1988       16.7000000        8.5664588
   12126      13       3    1988       14.2000000       12.2275373
   12127      14       3    1988       12.1000000       17.2667287
   12128      15       3    1988       11.7000000       15.9442040
   12129      16       3    1988       30.4000000       12.0780637
   12130      17       3    1988       36.9000000       13.8565091
   12131      18       3    1988       18.6000000       22.5819504
